# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=whfast512_jac
a_init,e_init,da_over_a
0.1359296482,0.6396984925,nan
0.1359296482,0.6444723618,nan
0.1359296482,0.6492462312,nan
0.1359296482,0.6540201005,nan
0.1359296482,0.6587939698,nan
0.1359296482,0.6635678392,nan
0.1359296482,0.6683417085,nan
0.1359296482,0.6731155779,nan
0.1359296482,0.6778894472,nan
0.1359296482,0.6826633166,nan
0.1359296482,0.6874371859,nan
0.1359296482,0.6922110553,nan
0.1359296482,0.6969849246,nan
0.1359296482,0.701758794,nan
0.1359296482,0.7065326633,nan
0.1359296482,0.7113065327,nan
0.1359296482,0.716080402,nan
0.1359296482,0.7208542714,nan
0.1359296482,0.7256281407,nan
0.1359296482,0.7304020101,nan
0.1359296482,0.7351758794,nan
0.1359296482,0.7399497487,nan
0.1359296482,0.7447236181,nan
0.1359296482,0.7494974874,nan
0.1359296482,0.7542713568,nan
0.1359296482,0.7590452261,nan
0.1359296482,0.7638190955,nan
0.1359296482,0.7685929648,nan
0.1359296482,0.7733668342,nan
0.1359296482,0.7781407035,nan
0.1359296482,0.7829145729,nan
0.1359296482,0.7876884422,nan
0.1359296482,0.7924623116,nan
0.1359296482,0.7972361809,nan
0.1359296482,0.8020100503,nan
0.1359296482,0.8067839196,nan
0.1359296482,0.8115577889,nan
0.1359296482,0.8163316583,nan
0.1359296482,0.8211055276,nan
0.1359296482,0.825879397,nan
0.1359296482,0.8306532663,nan
0.1359296482,0.8354271357,nan
0.1359296482,0.840201005,nan
0.1359296482,0.8449748744,nan
0.1359296482,0.8497487437,nan
0.1359296482,0.8545226131,nan
0.1359296482,0.8592964824,nan
0.1359296482,0.8640703518,nan
0.1359296482,0.8688442211,nan
0.1359296482,0.8736180905,nan
0.1359296482,0.8783919598,nan
0.1359296482,0.8831658291,nan
0.1359296482,0.8879396985,nan
0.1359296482,0.8927135678,nan
0.1359296482,0.8974874372,nan
0.1359296482,0.9022613065,nan
0.1359296482,0.9070351759,nan
0.1359296482,0.9118090452,nan
0.1359296482,0.9165829146,nan
0.1359296482,0.9213567839,nan
0.1359296482,0.9261306533,nan
0.1359296482,0.9309045226,nan
0.1359296482,0.935678392,nan
0.1359296482,0.9404522613,nan
0.1359296482,0.9452261307,nan
0.1359296482,0.95,nan
0.1407035176,0,-2.6709388669031246e-13
0.1407035176,0.004773869347,-2.6827746373620748e-13
0.1407035176,0.009547738693,-2.2507690156103877e-13
0.1407035176,0.01432160804,-2.1915901633156361e-13
0.1407035176,0.01909547739,-1.8325717927274761e-13
0.1407035176,0.02386934673,-1.3709767448284131e-13
0.1407035176,0.02864321608,-5.3063704224293980e-14
0.1407035176,0.03341708543,2.4460592281830682e-14
0.1407035176,0.03819095477,9.3897112307672614e-14
0.1407035176,0.04296482412,2.2685226712988133e-13
0.1407035176,0.04773869347,3.6316089024879261e-13
0.1407035176,0.05251256281,5.1880127178398943e-13
0.1407035176,0.05728643216,6.8331848116339907e-13
0.1407035176,0.06206030151,8.8669647021636225e-13
0.1407035176,0.06683417085,1.1612863448640098e-12
0.1407035176,0.0716080402,1.4127964671167044e-12
0.1407035176,0.07638190955,1.6800876166479994e-12
0.1407035176,0.08115577889,2.0187879146149612e-12
0.1407035176,0.08592964824,2.3985188835062843e-12
0.1407035176,0.09070351759,2.8287491396891286e-12
0.1407035176,0.09547738693,3.2899496619062268e-12
0.1407035176,0.1002512563,3.8476117133637694e-12
0.1407035176,0.1050251256,4.4413728647211109e-12
0.1407035176,0.109798995,5.1594096058974309e-12
0.1407035176,0.1145728643,5.9062467218571971e-12
0.1407035176,0.1193467337,6.7893924609358744e-12
0.1407035176,0.124120603,7.7849780193745788e-12
0.1407035176,0.1288944724,8.8604550284111999e-12
0.1407035176,0.1336683417,1.0084865482389611e-11
0.1407035176,0.1384422111,1.1436510468801738e-11
0.1407035176,0.1432160804,1.2931565540608148e-11
0.1407035176,0.1479899497,1.4709298263542488e-11
0.1407035176,0.1527638191,1.6527272606037258e-11
0.1407035176,0.1575376884,1.8825384703483448e-11
0.1407035176,0.1623115578,2.1067276891249621e-11
0.1407035176,0.1670854271,2.3832704658983368e-11
0.1407035176,0.1718592965,2.6819658597140463e-11
0.1407035176,0.1766331658,3.0087514820856651e-11
0.1407035176,0.1814070352,3.4098262903712955e-11
0.1407035176,0.1861809045,3.7700085117212521e-11
0.1407035176,0.1909547739,4.2223913849464316e-11
0.1407035176,0.1957286432,4.7722615541851661e-11
0.1407035176,0.2005025126,5.3923375685295740e-11
0.1407035176,0.2052763819,5.9813644117033347e-11
0.1407035176,0.2100502513,6.6684506131295005e-11
0.1407035176,0.2148241206,7.5276289170288022e-11
0.1407035176,0.2195979899,8.3981103817164025e-11
0.1407035176,0.2243718593,9.3492920746499468e-11
0.1407035176,0.2291457286,1.0349888109249607e-10
0.1407035176,0.233919598,1.1618386808187608e-10
0.1407035176,0.2386934673,1.2964409803631734e-10
0.1407035176,0.2434673367,1.4574054859764881e-10
0.1407035176,0.248241206,1.6155077077671465e-10
0.1407035176,0.2530150754,1.7831554784329485e-10
0.1407035176,0.2577889447,2.0308702636251397e-10
0.1407035176,0.2625628141,2.2561424553987512e-10
0.1407035176,0.2673366834,2.4961383456232969e-10
0.1407035176,0.2721105528,2.7636445116512627e-10
0.1407035176,0.2768844221,3.0596354319171025e-10
0.1407035176,0.2816582915,3.4503993115045771e-10
0.1407035176,0.2864321608,3.8323692136410514e-10
0.1407035176,0.2912060302,4.2245671940824691e-10
0.1407035176,0.2959798995,4.6457805658040030e-10
0.1407035176,0.3007537688,5.1569714371828869e-10
0.1407035176,0.3055276382,5.7108854946617630e-10
0.1407035176,0.3103015075,6.4490726350444454e-10
0.1407035176,0.3150753769,7.0598082538683322e-10
0.1407035176,0.3198492462,7.8266497945321337e-10
0.1407035176,0.3246231156,8.6663661465401024e-10
0.1407035176,0.3293969849,9.7326487345585285e-10
0.1407035176,0.3341708543,1.0787198128795313e-09
0.1407035176,0.3389447236,1.1781631672242681e-09
0.1407035176,0.343718593,1.3114363097461406e-09
0.1407035176,0.3484924623,1.4248062234014013e-09
0.1407035176,0.3532663317,1.5968813612702147e-09
0.1407035176,0.358040201,1.7394252655297419e-09
0.1407035176,0.3628140704,1.9605012821499734e-09
0.1407035176,0.3675879397,2.1168378042509974e-09
0.1407035176,0.372361809,2.3386728882833297e-09
0.1407035176,0.3771356784,2.5663136149886181e-09
0.1407035176,0.3819095477,2.8542976365389781e-09
0.1407035176,0.3866834171,3.1300190108425015e-09
0.1407035176,0.3914572864,3.5226614244646524e-09
0.1407035176,0.3962311558,3.8739776674266507e-09
0.1407035176,0.4010050251,4.2303178004227911e-09
0.1407035176,0.4057788945,4.5897993441615779e-09
0.1407035176,0.4105527638,5.1228715961764463e-09
0.1407035176,0.4153266332,5.5135737324946939e-09
0.1407035176,0.4201005025,6.1209793572999540e-09
0.1407035176,0.4248743719,6.7845135590898535e-09
0.1407035176,0.4296482412,7.4113312282876801e-09
0.1407035176,0.4344221106,8.2135717830286336e-09
0.1407035176,0.4391959799,8.8852014545496128e-09
0.1407035176,0.4439698492,9.8489734483088657e-09
0.1407035176,0.4487437186,1.0614419946161239e-08
0.1407035176,0.4535175879,1.1727792330527644e-08
0.1407035176,0.4582914573,1.2809300453664463e-08
0.1407035176,0.4630653266,1.3860033798242442e-08
0.1407035176,0.467839196,1.5231834707220482e-08
0.1407035176,0.4726130653,1.6476558696774746e-08
0.1407035176,0.4773869347,1.8075865207412001e-08
0.1407035176,0.482160804,2.0095757991199304e-08
0.1407035176,0.4869346734,2.1609701374555471e-08
0.1407035176,0.4917085427,2.3289847578267242e-08
0.1407035176,0.4964824121,2.5635670258221984e-08
0.1407035176,0.5012562814,2.8094825174629356e-08
0.1407035176,0.5060301508,3.0632785017906516e-08
0.1407035176,0.5108040201,3.2667084498759295e-08
0.1407035176,0.5155778894,3.5501501394395533e-08
0.1407035176,0.5203517588,3.9155698075753002e-08
0.1407035176,0.5251256281,4.1986063587161141e-08
0.1407035176,0.5298994975,4.5647765922355154e-08
0.1407035176,0.5346733668,4.9408137947031568e-08
0.1407035176,0.5394472362,5.3743361112603057e-08
0.1407035176,0.5442211055,5.8990172557243133e-08
0.1407035176,0.5489949749,6.2608674330261981e-08
0.1407035176,0.5537688442,6.8918278191474972e-08
0.1407035176,0.5585427136,7.5260626500714019e-08
0.1407035176,0.5633165829,8.1290552684084745e-08
0.1407035176,0.5680904523,8.6711413473106180e-08
0.1407035176,0.5728643216,9.3849291060710271e-08
0.1407035176,0.577638191,1.0041737453761071e-07
0.1407035176,0.5824120603,1.0899121060333116e-07
0.1407035176,0.5871859296,1.1757895725007200e-07
0.1407035176,0.591959799,1.2549176533839722e-07
0.1407035176,0.5967336683,1.3449453643248660e-07
0.1407035176,0.6015075377,1.4763919062002078e-07
0.1407035176,0.606281407,nan
0.1407035176,0.6110552764,nan
0.1407035176,0.6158291457,nan
0.1407035176,0.6206030151,nan
0.1407035176,0.6253768844,nan
0.1407035176,0.6301507538,nan
0.1407035176,0.6349246231,nan
0.1407035176,0.6396984925,nan
0.1407035176,0.6444723618,nan
0.1407035176,0.6492462312,nan
0.1407035176,0.6540201005,nan
0.1407035176,0.6587939698,nan
0.1407035176,0.6635678392,nan
0.1407035176,0.6683417085,nan
0.1407035176,0.6731155779,nan
0.1407035176,0.6778894472,nan
0.1407035176,0.6826633166,nan
0.1407035176,0.6874371859,nan
0.1407035176,0.6922110553,nan
0.1407035176,0.6969849246,nan
0.1407035176,0.701758794,nan
0.1407035176,0.7065326633,nan
0.1407035176,0.7113065327,nan
0.1407035176,0.716080402,nan
0.1407035176,0.7208542714,nan
0.1407035176,0.7256281407,nan
0.1407035176,0.7304020101,nan
0.1407035176,0.7351758794,nan
0.1407035176,0.7399497487,nan
0.1407035176,0.7447236181,nan
0.1407035176,0.7494974874,nan
0.1407035176,0.7542713568,nan
0.1407035176,0.7590452261,nan
0.1407035176,0.7638190955,nan
0.1407035176,0.7685929648,nan
0.1407035176,0.7733668342,nan
0.1407035176,0.7781407035,nan
0.1407035176,0.7829145729,nan
0.1407035176,0.7876884422,nan
0.1407035176,0.7924623116,nan
0.1407035176,0.7972361809,nan
0.1407035176,0.8020100503,nan
0.1407035176,0.8067839196,nan
0.1407035176,0.8115577889,nan
0.1407035176,0.8163316583,nan
0.1407035176,0.8211055276,nan
0.1407035176,0.825879397,nan
0.1407035176,0.8306532663,nan
0.1407035176,0.8354271357,nan
0.1407035176,0.840201005,nan
0.1407035176,0.8449748744,nan
0.1407035176,0.8497487437,nan
0.1407035176,0.8545226131,nan
0.1407035176,0.8592964824,nan
0.1407035176,0.8640703518,nan
0.1407035176,0.8688442211,nan
0.1407035176,0.8736180905,nan
0.1407035176,0.8783919598,nan
0.1407035176,0.8831658291,nan
0.1407035176,0.8879396985,nan
0.1407035176,0.8927135678,nan
0.1407035176,0.8974874372,nan
0.1407035176,0.9022613065,nan
0.1407035176,0.9070351759,nan
0.1407035176,0.9118090452,nan
0.1407035176,0.9165829146,nan
0.1407035176,0.9213567839,nan
0.1407035176,0.9261306533,nan
0.1407035176,0.9309045226,nan
0.1407035176,0.935678392,nan
0.1407035176,0.9404522613,nan
0.1407035176,0.9452261307,nan
0.1407035176,0.95,nan
0.1454773869,0,-6.1949390158084519e-13
0.1454773869,0.004773869347,-6.4353339391197748e-13
0.1454773869,0.009547738693,-6.4887550331889569e-13
0.1454773869,0.01432160804,-6.2617153833949303e-13
0.1454773869,0.01909547739,-6.2388206287938514e-13
0.1454773869,0.02386934673,-6.1644126763403467e-13
0.1454773869,0.02864321608,-6.1834916385079130e-13
0.1454773869,0.03341708543,-5.9335572341128075e-13
0.1454773869,0.03819095477,-5.7637544708214756e-13
0.1454773869,0.04296482412,-5.8190834611074150e-13
0.1454773869,0.04773869347,-5.4775700383079970e-13
0.1454773869,0.05251256281,-4.9700696446507597e-13
0.1454773869,0.05728643216,-4.8174379473102378e-13
0.1454773869,0.06206030151,-4.3366481006875921e-13
0.1454773869,0.06683417085,-4.1878321957805823e-13
0.1454773869,0.0716080402,-3.3407262755406833e-13
0.1454773869,0.07638190955,-3.0201997111255863e-13
0.1454773869,0.08115577889,-2.2475017433391920e-13
0.1454773869,0.08592964824,-1.4461853323014496e-13
0.1454773869,0.09070351759,-7.4598742075180304e-14
0.1454773869,0.09547738693,4.6743457310534976e-14
0.1454773869,0.1002512563,1.5282248696219802e-13
0.1454773869,0.1050251256,2.8313179856666897e-13
0.1454773869,0.109798995,4.4473060812594704e-13
0.1454773869,0.1145728643,6.3723733639668091e-13
0.1454773869,0.1193467337,8.4538881364481829e-13
0.1454773869,0.124120603,1.0573560833264687e-12
0.1454773869,0.1288944724,1.3469747290301099e-12
0.1454773869,0.1336683417,1.6434618011140745e-12
0.1454773869,0.1384422111,1.9989028662958162e-12
0.1454773869,0.1432160804,2.4587058545341398e-12
0.1454773869,0.1479899497,2.9068706758502485e-12
0.1454773869,0.1527638191,3.3590420792215459e-12
0.1454773869,0.1575376884,4.0004767872950911e-12
0.1454773869,0.1623115578,4.7098326006851691e-12
0.1454773869,0.1670854271,5.3449712512434180e-12
0.1454773869,0.1718592965,6.3252483274129224e-12
0.1454773869,0.1766331658,7.0500581001587287e-12
0.1454773869,0.1814070352,8.3031643353244177e-12
0.1454773869,0.1861809045,9.4587770738138470e-12
0.1454773869,0.1909547739,1.0795449163273472e-11
0.1454773869,0.1957286432,1.2120864665054232e-11
0.1454773869,0.2005025126,1.4272399228690571e-11
0.1454773869,0.2052763819,1.5906512338342538e-11
0.1454773869,0.2100502513,1.8545895964603522e-11
0.1454773869,0.2148241206,2.1205694080383799e-11
0.1454773869,0.2195979899,2.4093485794066482e-11
0.1454773869,0.2243718593,2.6143138699728024e-11
0.1454773869,0.2291457286,3.0445253878892321e-11
0.1454773869,0.233919598,3.3189953376318268e-11
0.1454773869,0.2386934673,3.8620016798829024e-11
0.1454773869,0.2434673367,4.4028711783712111e-11
0.1454773869,0.248241206,4.9842643925034282e-11
0.1454773869,0.2530150754,5.6342464756280426e-11
0.1454773869,0.2577889447,6.0582954887643494e-11
0.1454773869,0.2625628141,6.8263191108196897e-11
0.1454773869,0.2673366834,7.6289710492091623e-11
0.1454773869,0.2721105528,8.9441602272681082e-11
0.1454773869,0.2768844221,1.0151724979739818e-10
0.1454773869,0.2816582915,1.1399660816158097e-10
0.1454773869,0.2864321608,1.2094860039619842e-10
0.1454773869,0.2912060302,1.3592921070054902e-10
0.1454773869,0.2959798995,1.5906245232872192e-10
0.1454773869,0.3007537688,1.7932049435824277e-10
0.1454773869,0.3055276382,1.9168785921450194e-10
0.1454773869,0.3103015075,2.1092651229540976e-10
0.1454773869,0.3150753769,2.5081737876422032e-10
0.1454773869,0.3198492462,2.6290714472094139e-10
0.1454773869,0.3246231156,2.9628121008217667e-10
0.1454773869,0.3293969849,3.4667638075158364e-10
0.1454773869,0.3341708543,3.8777914289727793e-10
0.1454773869,0.3389447236,4.2845587181777049e-10
0.1454773869,0.343718593,4.8287803903188544e-10
0.1454773869,0.3484924623,5.1945584372029832e-10
0.1454773869,0.3532663317,5.6487617500451262e-10
0.1454773869,0.358040201,6.2912133668022028e-10
0.1454773869,0.3628140704,7.3300685805147836e-10
0.1454773869,0.3675879397,7.9405400408865874e-10
0.1454773869,0.372361809,8.8502955491961208e-10
0.1454773869,0.3771356784,9.5162085657306514e-10
0.1454773869,0.3819095477,1.1215728173485466e-09
0.1454773869,0.3866834171,1.2452422685394616e-09
0.1454773869,0.3914572864,1.3271415754880607e-09
0.1454773869,0.3962311558,1.5296817391730956e-09
0.1454773869,0.4010050251,1.6702856771839414e-09
0.1454773869,0.4057788945,1.7905041256979870e-09
0.1454773869,0.4105527638,2.0067330631590066e-09
0.1454773869,0.4153266332,2.2712996960092830e-09
0.1454773869,0.4201005025,2.5384301597956365e-09
0.1454773869,0.4248743719,2.6504582006407682e-09
0.1454773869,0.4296482412,3.0904039958447116e-09
0.1454773869,0.4344221106,3.2667964418790977e-09
0.1454773869,0.4391959799,3.6343196414326933e-09
0.1454773869,0.4439698492,4.0878322958443706e-09
0.1454773869,0.4487437186,4.4798236920090038e-09
0.1454773869,0.4535175879,4.7332485925326650e-09
0.1454773869,0.4582914573,5.5585390550613054e-09
0.1454773869,0.4630653266,6.0540887683960222e-09
0.1454773869,0.467839196,6.7213403649162307e-09
0.1454773869,0.4726130653,7.3098586174699249e-09
0.1454773869,0.4773869347,7.6366447985825781e-09
0.1454773869,0.482160804,8.6794854167023420e-09
0.1454773869,0.4869346734,9.4730763743791933e-09
0.1454773869,0.4917085427,9.9650711046932290e-09
0.1454773869,0.4964824121,1.0992737461042641e-08
0.1454773869,0.5012562814,1.2070404053544590e-08
0.1454773869,0.5060301508,1.4088218368720141e-08
0.1454773869,0.5108040201,1.4773267393519120e-08
0.1454773869,0.5155778894,1.6178594365180241e-08
0.1454773869,0.5203517588,1.7413047289824324e-08
0.1454773869,0.5251256281,1.9966666020611937e-08
0.1454773869,0.5298994975,2.0670214007128584e-08
0.1454773869,0.5346733668,2.3265461697838475e-08
0.1454773869,0.5394472362,2.5774948690446672e-08
0.1454773869,0.5442211055,2.8377540446063720e-08
0.1454773869,0.5489949749,2.9412742992469322e-08
0.1454773869,0.5537688442,3.2328741997768639e-08
0.1454773869,0.5585427136,3.6340263405472913e-08
0.1454773869,0.5633165829,3.9833722306063989e-08
0.1454773869,0.5680904523,4.1493306974947381e-08
0.1454773869,0.5728643216,4.3964820918363854e-08
0.1454773869,0.577638191,5.0437150300653886e-08
0.1454773869,0.5824120603,5.4345704648225653e-08
0.1454773869,0.5871859296,5.6979651724216984e-08
0.1454773869,0.591959799,6.3543307901031474e-08
0.1454773869,0.5967336683,6.9861270926740712e-08
0.1454773869,0.6015075377,7.4363810412685664e-08
0.1454773869,0.606281407,8.1414040986662388e-08
0.1454773869,0.6110552764,nan
0.1454773869,0.6158291457,nan
0.1454773869,0.6206030151,nan
0.1454773869,0.6253768844,nan
0.1454773869,0.6301507538,nan
0.1454773869,0.6349246231,nan
0.1454773869,0.6396984925,nan
0.1454773869,0.6444723618,nan
0.1454773869,0.6492462312,nan
0.1454773869,0.6540201005,nan
0.1454773869,0.6587939698,nan
0.1454773869,0.6635678392,nan
0.1454773869,0.6683417085,nan
0.1454773869,0.6731155779,nan
0.1454773869,0.6778894472,nan
0.1454773869,0.6826633166,nan
0.1454773869,0.6874371859,nan
0.1454773869,0.6922110553,nan
0.1454773869,0.6969849246,nan
0.1454773869,0.701758794,nan
0.1454773869,0.7065326633,nan
0.1454773869,0.7113065327,nan
0.1454773869,0.716080402,nan
0.1454773869,0.7208542714,nan
0.1454773869,0.7256281407,nan
0.1454773869,0.7304020101,nan
0.1454773869,0.7351758794,nan
0.1454773869,0.7399497487,nan
0.1454773869,0.7447236181,nan
0.1454773869,0.7494974874,nan
0.1454773869,0.7542713568,nan
0.1454773869,0.7590452261,nan
0.1454773869,0.7638190955,nan
0.1454773869,0.7685929648,nan
0.1454773869,0.7733668342,nan
0.1454773869,0.7781407035,nan
0.1454773869,0.7829145729,nan
0.1454773869,0.7876884422,nan
0.1454773869,0.7924623116,nan
0.1454773869,0.7972361809,nan
0.1454773869,0.8020100503,nan
0.1454773869,0.8067839196,nan
0.1454773869,0.8115577889,nan
0.1454773869,0.8163316583,nan
0.1454773869,0.8211055276,nan
0.1454773869,0.825879397,nan
0.1454773869,0.8306532663,nan
0.1454773869,0.8354271357,nan
0.1454773869,0.840201005,nan
0.1454773869,0.8449748744,nan
0.1454773869,0.8497487437,nan
0.1454773869,0.8545226131,nan
0.1454773869,0.8592964824,nan
0.1454773869,0.8640703518,nan
0.1454773869,0.8688442211,nan
0.1454773869,0.8736180905,nan
0.1454773869,0.8783919598,nan
0.1454773869,0.8831658291,nan
0.1454773869,0.8879396985,nan
0.1454773869,0.8927135678,nan
0.1454773869,0.8974874372,nan
0.1454773869,0.9022613065,nan
0.1454773869,0.9070351759,nan
0.1454773869,0.9118090452,nan
0.1454773869,0.9165829146,nan
0.1454773869,0.9213567839,nan
0.1454773869,0.9261306533,nan
0.1454773869,0.9309045226,nan
0.1454773869,0.935678392,nan
0.1454773869,0.9404522613,nan
0.1454773869,0.9452261307,nan
0.1454773869,0.95,nan
0.1502512563,0,-4.2173343969784885e-13
0.1502512563,0.004773869347,-4.1877779579282673e-13
0.1502512563,0.009547738693,-4.0917195310150470e-13
0.1502512563,0.01432160804,-4.0640103694054642e-13
0.1502512563,0.01909547739,-4.1877779579282673e-13
0.1502512563,0.02386934673,-4.3263237659761807e-13
0.1502512563,0.02864321608,-3.9531737229671335e-13
0.1502512563,0.03341708543,-4.0917195310150470e-13
0.1502512563,0.03819095477,-4.3096982690104308e-13
0.1502512563,0.04296482412,-4.2524326683506268e-13
0.1502512563,0.04773869347,-4.0584685370835477e-13
0.1502512563,0.05251256281,-4.1914725128095447e-13
0.1502512563,0.05728643216,-4.3429492629419301e-13
0.1502512563,0.06206030151,-3.9310063936794672e-13
0.1502512563,0.06683417085,-4.0326066529146039e-13
0.1502512563,0.0716080402,-3.8959081223073294e-13
0.1502512563,0.07638190955,-3.9753410522547998e-13
0.1502512563,0.08115577889,-4.1101923054214353e-13
0.1502512563,0.08592964824,-3.7462786496155825e-13
0.1502512563,0.09070351759,-4.2468908360287103e-13
0.1502512563,0.09547738693,-3.8755880704603021e-13
0.1502512563,0.1002512563,-3.7351949849717496e-13
0.1502512563,0.1050251256,-3.5467726860265870e-13
0.1502512563,0.109798995,-3.3103211736248148e-13
0.1502512563,0.1145728643,-2.8928364720404349e-13
0.1502512563,0.1193467337,-2.7044141730952728e-13
0.1502512563,0.124120603,-2.2259693159698111e-13
0.1502512563,0.1288944724,-1.8251101113511811e-13
0.1502512563,0.1336683417,-9.9568254050433870e-14
0.1502512563,0.1384422111,-1.5332402757302432e-14
0.1502512563,0.1432160804,3.9347009485607450e-14
0.1502512563,0.1479899497,1.4907528945955499e-13
0.1502512563,0.1527638191,2.6102030236226915e-13
0.1502512563,0.1575376884,4.0233702657114095e-13
0.1502512563,0.1623115578,5.5418323219165427e-13
0.1502512563,0.1670854271,7.4999464089937200e-13
0.1502512563,0.1718592965,9.3878639533266230e-13
0.1502512563,0.1766331658,1.2003608809271231e-12
0.1502512563,0.1814070352,1.5003587372868719e-12
0.1502512563,0.1861809045,1.8282504830002674e-12
0.1502512563,0.1909547739,2.2280013211545138e-12
0.1502512563,0.1957286432,2.6233186934512271e-12
0.1502512563,0.2005025126,3.1098915713154995e-12
0.1502512563,0.2052763819,3.6986188916471003e-12
0.1502512563,0.2100502513,4.3566191160026579e-12
0.1502512563,0.2148241206,5.0931286315853659e-12
0.1502512563,0.2195979899,5.8935539466141784e-12
0.1502512563,0.2243718593,6.8715026236883842e-12
0.1502512563,0.2291457286,7.9748814389819684e-12
0.1502512563,0.233919598,9.1918678168748416e-12
0.1502512563,0.2386934673,1.0589148472974065e-11
0.1502512563,0.2434673367,1.2201452223163651e-11
0.1502512563,0.248241206,1.3878595411519661e-11
0.1502512563,0.2530150754,1.5990772437146120e-11
0.1502512563,0.2577889447,1.8185892219857260e-11
0.1502512563,0.2625628141,2.0827683687714876e-11
0.1502512563,0.2673366834,2.3756172614359640e-11
0.1502512563,0.2721105528,2.6978932837298176e-11
0.1502512563,0.2768844221,3.0264315765474364e-11
0.1502512563,0.2816582915,3.4638114561674964e-11
0.1502512563,0.2864321608,3.9553350375726809e-11
0.1502512563,0.2912060302,4.4163231228841051e-11
0.1502512563,0.2959798995,5.0838552988333594e-11
0.1502512563,0.3007537688,5.6926625249447042e-11
0.1502512563,0.3055276382,6.4950828996094066e-11
0.1502512563,0.3103015075,7.2737842319363068e-11
0.1502512563,0.3150753769,8.2132910654708173e-11
0.1502512563,0.3198492462,9.3279752187011112e-11
0.1502512563,0.3246231156,1.0451046011511905e-10
0.1502512563,0.3293969849,1.1731634151685974e-10
0.1502512563,0.3341708543,1.3294800321954566e-10
0.1502512563,0.3389447236,1.4916709914835474e-10
0.1502512563,0.343718593,1.6763839573279071e-10
0.1502512563,0.3484924623,1.8519584416734261e-10
0.1502512563,0.3532663317,2.0936710002261380e-10
0.1502512563,0.358040201,2.3622078744943665e-10
0.1502512563,0.3628140704,2.6510795788291476e-10
0.1502512563,0.3675879397,2.9279661471290642e-10
0.1502512563,0.372361809,3.2665536292237585e-10
0.1502512563,0.3771356784,3.7194136937963720e-10
0.1502512563,0.3819095477,4.1579407327070684e-10
0.1502512563,0.3866834171,4.6275112690077009e-10
0.1502512563,0.3914572864,5.1464059602508312e-10
0.1502512563,0.3962311558,5.7974160867710115e-10
0.1502512563,0.4010050251,6.3927973004437930e-10
0.1502512563,0.4057788945,7.2071972693110389e-10
0.1502512563,0.4105527638,8.0206994613421337e-10
0.1502512563,0.4153266332,8.9367089258317184e-10
0.1502512563,0.4201005025,9.8974335880494075e-10
0.1502512563,0.4248743719,1.0977778700935667e-09
0.1502512563,0.4296482412,1.2300865305909071e-09
0.1502512563,0.4344221106,1.3543469727348724e-09
0.1502512563,0.4391959799,1.5174002411322533e-09
0.1502512563,0.4439698492,1.6821330541786631e-09
0.1502512563,0.4487437186,1.8678256312497937e-09
0.1502512563,0.4535175879,2.0497316590231027e-09
0.1502512563,0.4582914573,2.2476099864591512e-09
0.1502512563,0.4630653266,2.5100288625717278e-09
0.1502512563,0.467839196,2.8102930963384168e-09
0.1502512563,0.4726130653,3.1063193062007922e-09
0.1502512563,0.4773869347,3.3981111867137352e-09
0.1502512563,0.482160804,3.7507538639432741e-09
0.1502512563,0.4869346734,4.1872296859838854e-09
0.1502512563,0.4917085427,4.6132181445385017e-09
0.1502512563,0.4964824121,5.0373172077268331e-09
0.1502512563,0.5012562814,5.6142812500441890e-09
0.1502512563,0.5060301508,6.1267054825959938e-09
0.1502512563,0.5108040201,6.7304443335934581e-09
0.1502512563,0.5155778894,7.4610174383929301e-09
0.1502512563,0.5203517588,8.2344034146121346e-09
0.1502512563,0.5251256281,8.9898334846528429e-09
0.1502512563,0.5298994975,9.9282504244973774e-09
0.1502512563,0.5346733668,1.0876916983221297e-08
0.1502512563,0.5394472362,1.1838567316164489e-08
0.1502512563,0.5442211055,1.3069098855890846e-08
0.1502512563,0.5489949749,1.4355072179259866e-08
0.1502512563,0.5537688442,1.5720121353847077e-08
0.1502512563,0.5585427136,1.6998217516753725e-08
0.1502512563,0.5633165829,1.8723925629024129e-08
0.1502512563,0.5680904523,2.0546254664188431e-08
0.1502512563,0.5728643216,2.2436543743299622e-08
0.1502512563,0.577638191,2.4358086539973498e-08
0.1502512563,0.5824120603,2.6634027666356496e-08
0.1502512563,0.5871859296,2.9079342336172274e-08
0.1502512563,0.591959799,3.1386996598017437e-08
0.1502512563,0.5967336683,3.4510887761416820e-08
0.1502512563,0.6015075377,3.7467698406870481e-08
0.1502512563,0.606281407,4.0715273661852350e-08
0.1502512563,0.6110552764,4.4342365047359195e-08
0.1502512563,0.6158291457,4.8101311217296216e-08
0.1502512563,0.6206030151,nan
0.1502512563,0.6253768844,nan
0.1502512563,0.6301507538,nan
0.1502512563,0.6349246231,nan
0.1502512563,0.6396984925,nan
0.1502512563,0.6444723618,nan
0.1502512563,0.6492462312,nan
0.1502512563,0.6540201005,nan
0.1502512563,0.6587939698,nan
0.1502512563,0.6635678392,nan
0.1502512563,0.6683417085,nan
0.1502512563,0.6731155779,nan
0.1502512563,0.6778894472,nan
0.1502512563,0.6826633166,nan
0.1502512563,0.6874371859,nan
0.1502512563,0.6922110553,nan
0.1502512563,0.6969849246,nan
0.1502512563,0.701758794,nan
0.1502512563,0.7065326633,nan
0.1502512563,0.7113065327,nan
